,address,rssi,uuid
0,4a:33:1e:62:1e:35,-95,
1,00:a0:50:1d:4a:ce,-66,
2,7a:04:28:b7:b8:79,-97,
3,4b:98:37:d7:bc:2a,-95,
4,4b:27:99:33:fb:94,-90,
5,5d:34:21:19:a2:c7,-97,
6,79:78:37:16:bb:0b,-92,
7,76:aa:5f:1d:db:c0,-89,
8,5e:83:ad:bc:0e:ce,-89,
9,36:fe:c8:61:09:01,-95,
10,11:b8:76:08:09:e1,-91,0000fd6f-0000-1000-8000-00805f9b34fb
11,7a:a1:77:06:69:67,-89,
12,4f:c7:b2:56:fe:fc,-90,
13,6b:74:4f:11:2c:a3,-85,
14,59:be:20:70:16:1a,-90,
15,3b:af:fe:84:54:9f,-94,
16,4e:02:c2:d6:21:17,-94,
17,29:df:9a:03:7b:d8,-88,0000fd6f-0000-1000-8000-00805f9b34fb
18,4b:7c:c9:82:ff:18,-91,
19,03:70:80:33:c1:92,-92,
20,71:e7:f0:41:1c:5f,-83,
21,00:a0:50:c4:24:ee,-88,
22,6b:b7:d0:9f:17:67,-94,
23,94:db:56:72:21:51,-92,
24,34:60:ba:2f:23:14,-89,0000fd6f-0000-1000-8000-00805f9b34fb
25,47:58:4a:fa:5a:16,-92,
26,29:75:8a:74:4b:78,-91,0000fd6f-0000-1000-8000-00805f9b34fb
27,69:c9:be:54:36:8f,-90,
28,5d:e3:a4:cb:5e:d6,-93,
29,78:f8:fa:cb:79:6a,-92,
30,73:13:31:65:0b:d0,-100,
31,73:f3:72:18:c6:56,-95,
32,52:6e:60:2f:95:08,-91,
33,60:7e:26:87:60:06,-91,
34,41:75:e8:79:8d:8b,-97,
35,1b:35:50:6b:35:81,-94,0000fd6f-0000-1000-8000-00805f9b34fb
36,78:47:25:34:1d:48,-91,
37,40:a7:e8:8f:25:30,-94,
38,64:02:f5:29:c0:72,-93,
39,54:be:ae:d2:1d:dc,-90,
40,20:99:ca:38:20:a7,-96,
41,7d:c2:b8:82:29:93,-94,
42,24:ac:82:41:7e:01,-94,0000fd6f-0000-1000-8000-00805f9b34fb
43,71:02:da:6d:b9:c8,-97,
44,a8:99:dc:22:a2:7f,-94,
45,6e:3a:d7:51:36:8a,-86,
46,64:4c:28:e6:86:ef,-98,
47,4e:2a:14:20:b9:d3,-94,
48,6e:ac:32:41:76:37,-98,
49,4c:fd:f9:26:00:e2,-96,
50,3c:94:a2:88:41:b8,-91,0000fd6f-0000-1000-8000-00805f9b34fb
51,73:76:76:0e:dc:d1,-96,
52,42:43:c3:93:b8:a2,-94,
53,70:e5:e3:fb:7b:97,-87,
54,40:61:44:3a:83:9a,-97,
55,4e:41:52:fb:20:d9,-94,
56,54:81:78:9b:72:01,-94,
57,54:20:42:fe:af:fa,-93,
58,61:09:f5:96:3f:cf,-96,
59,3b:e9:79:1d:8f:07,-99,0000fd6f-0000-1000-8000-00805f9b34fb
60,4d:8f:74:66:62:48,-96,
61,2a:99:b3:a1:d4:fa,-94,0000fd6f-0000-1000-8000-00805f9b34fb
62,7a:9c:9f:6f:77:a4,-97,
63,63:4e:6d:21:47:22,-99,
64,7f:27:fe:a1:db:ad,-92,
