,address,rssi,uuid
0,00:a0:50:53:77:0c,-63,
1,f3:85:80:87:df:89,-90,
2,98:b6:e9:16:1d:33,-68,
3,98:b6:e9:16:1d:1d,-80,
4,25:66:da:b0:9d:4e,-94,0000fd6f-0000-1000-8000-00805f9b34fb
5,45:7b:ed:f8:fc:a9,-94,
6,4f:06:1c:2c:78:a7,-71,
7,38:e1:f1:96:56:0b,-86,0000fd6f-0000-1000-8000-00805f9b34fb
8,6c:b9:ed:23:a6:8f,-62,
9,5b:92:a6:db:87:21,-65,
10,d4:36:39:ba:c1:d3,-92,
11,d4:36:39:ba:bf:4c,-92,
12,1b:16:3a:3d:1f:0f,-90,0000fd6f-0000-1000-8000-00805f9b34fb
13,62:af:3c:f0:0b:df,-88,
14,c6:a0:83:eb:cd:e9,-61,
15,00:a0:50:52:e3:df,-94,
16,4c:1c:48:dc:ea:ab,-95,
17,25:a7:36:1d:e8:0f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
18,60:45:2d:f2:68:74,-78,
19,41:a2:e9:c2:8d:7d,-84,
20,75:59:79:da:cb:35,-87,
21,4f:24:44:46:27:9c,-89,
22,6c:c3:6c:0d:99:bb,-93,
23,d4:36:39:ba:c1:ad,-95,
24,63:8b:ef:ed:11:3d,-95,
