,address,rssi,uuid
0,ff:41:b3:b7:f6:35,-88,
1,98:b6:e9:16:1d:1d,-76,
2,00:a0:50:53:77:0c,-68,
3,52:d2:8a:a2:9e:03,-59,
4,6f:c6:f2:e5:24:e3,-57,
5,13:09:ca:f2:f6:a1,-53,0000fd6f-0000-1000-8000-00805f9b34fb
6,98:b6:e9:16:1d:33,-73,
7,64:79:70:30:68:b7,-87,
8,6e:2c:fe:ca:89:65,-98,
9,42:72:ed:41:9c:6e,-87,
10,4c:52:23:fa:ca:2a,-88,
11,7d:a6:a8:bb:74:99,-92,
12,30:cc:97:c6:44:f9,-78,0000fd6f-0000-1000-8000-00805f9b34fb
13,5d:d7:95:9f:89:9e,-75,0000fd6f-0000-1000-8000-00805f9b34fb
14,21:98:04:3b:4f:76,-93,0000fd6f-0000-1000-8000-00805f9b34fb
15,1a:0d:61:20:fd:46,-93,
16,7b:ae:19:b7:9b:80,-90,
17,70:a5:29:58:a7:3f,-95,
18,77:ef:ba:69:5a:91,-84,
19,68:b4:c8:4f:cc:d5,-58,
20,2e:68:ad:9e:98:ce,-93,0000fd6f-0000-1000-8000-00805f9b34fb
21,59:e2:b3:26:f8:f4,-97,
22,61:81:8d:32:7b:e9,-92,
23,0c:7e:ba:4d:2a:22,-86,0000fd6f-0000-1000-8000-00805f9b34fb
24,40:5a:e3:0f:39:6c,-88,
25,4b:48:94:7f:c1:19,-87,
26,57:9f:37:f6:8b:18,-89,
27,6d:4d:38:b7:3f:b2,-87,
28,61:9e:37:54:11:7f,-85,
29,3d:12:e6:ee:59:d0,-89,0000fd6f-0000-1000-8000-00805f9b34fb
30,4e:26:69:b2:19:2f,-81,
31,2c:e2:a4:fe:9a:3a,-91,0000fd6f-0000-1000-8000-00805f9b34fb
32,4b:f3:32:80:63:25,-101,
33,47:3b:03:07:dc:19,-91,
34,56:37:4e:09:56:79,-93,
35,e7:f4:b2:2a:58:74,-68,
36,41:ee:0b:4a:62:cc,-96,
37,30:b0:bc:68:49:c2,-94,
38,0b:ab:5e:09:6b:63,-94,
39,03:c1:7d:66:bd:79,-98,
40,22:68:65:ab:be:9b,-93,
41,2f:0c:6a:86:c8:e5,-95,
42,5f:b6:d4:b5:be:b4,-89,
43,65:98:47:6b:26:08,-96,
44,3a:d2:51:54:59:a5,-95,
45,18:df:92:b2:87:47,-97,
46,7c:11:46:1e:77:5e,-92,
47,14:64:7d:8e:b0:d5,-96,
48,2c:8c:e3:93:fd:5a,-96,
49,0b:14:d3:48:5b:7d,-100,
50,7d:be:c6:11:89:c7,-97,
51,4c:d7:6a:79:69:1c,-104,
52,46:5c:0e:99:4c:c6,-83,
53,0c:e8:e6:04:98:06,-85,0000fd6f-0000-1000-8000-00805f9b34fb
