,address,rssi,uuid
0,98:b6:e9:16:1d:33,-74,
1,00:a0:50:10:32:de,-94,
2,61:1a:5e:14:bf:de,-79,
3,3b:27:c4:e3:8f:ab,-82,0000fd6f-0000-1000-8000-00805f9b34fb
4,00:a0:50:53:77:0c,-68,
5,30:cc:97:c6:44:f9,-59,0000fd6f-0000-1000-8000-00805f9b34fb
6,c7:59:1d:f0:d1:e6,-99,
7,7f:1e:1d:ac:13:51,-74,0000fd6f-0000-1000-8000-00805f9b34fb
8,d6:e6:5a:02:de:2c,-88,
9,10:2c:6b:b4:e4:b5,-77,
10,a0:cc:2b:42:bc:69,-90,
11,76:84:ca:1f:d4:74,-86,
12,75:08:87:09:cc:11,-83,
13,5f:bd:2a:5f:9d:24,-93,
14,68:b4:c8:4f:cc:d5,-55,
15,71:0c:f7:6d:86:6d,-57,
16,40:6f:c0:34:3e:b5,-94,
17,3a:a4:94:9e:6d:8f,-50,0000fd6f-0000-1000-8000-00805f9b34fb
18,6c:45:50:32:35:9f,-51,
19,4c:34:98:c3:2f:bf,-85,
20,00:6c:3c:30:43:85,-94,0000fd6f-0000-1000-8000-00805f9b34fb
21,0f:11:39:f7:b3:bd,-79,0000fd6f-0000-1000-8000-00805f9b34fb
22,51:46:e6:7f:e7:62,-88,
23,55:13:83:01:3c:37,-87,
24,a0:c9:a0:30:36:6c,-91,
25,61:6f:de:fb:ec:e5,-79,
26,5f:0c:c1:23:23:a1,-81,
27,4a:17:72:f0:6e:4d,-89,
28,79:e1:87:62:ae:76,-93,
29,24:0c:63:6c:53:b5,-84,0000fd6f-0000-1000-8000-00805f9b34fb
30,68:10:13:98:29:04,-92,
31,01:22:f8:3a:62:70,-91,
32,47:ef:2d:e5:b7:7e,-93,
33,62:c6:ec:26:c8:1e,-88,
34,17:64:42:79:b6:42,-85,0000fd6f-0000-1000-8000-00805f9b34fb
35,74:5e:69:51:b6:54,-89,
36,50:5e:6d:72:00:1c,-96,
37,5e:5d:7d:f9:6b:18,-41,
38,66:93:87:3d:c3:a9,-90,
39,6a:22:04:0a:da:d7,-94,
40,77:b1:f5:63:2f:1a,-83,
41,75:c4:05:b8:32:f4,-81,
42,72:e4:5c:db:8d:ad,-88,
43,98:b6:e9:16:1d:1d,-70,
44,7c:72:00:f1:60:4e,-91,
45,5b:68:7a:ba:0a:5e,-96,
46,78:0f:e0:bb:07:a9,-88,
47,58:36:88:42:1c:03,-89,
48,37:e8:72:d6:02:84,-90,
49,69:df:cb:4d:4a:10,-88,
50,68:92:80:ad:76:d3,-87,
51,70:7b:0c:fe:da:4a,-90,
52,00:e7:42:86:dd:9b,-89,0000fd6f-0000-1000-8000-00805f9b34fb
53,50:45:f4:d0:0a:0f,-88,
54,75:59:22:01:4b:33,-90,
55,21:7e:57:1c:4e:4e,-97,0000fd6f-0000-1000-8000-00805f9b34fb
56,76:61:2c:e6:32:02,-90,
57,57:8a:0e:50:f6:21,-83,
58,57:53:d8:6e:bf:c3,-97,
59,61:40:01:f8:7a:a1,-90,
60,45:86:51:b8:b9:0f,-95,
61,36:77:ce:ce:0b:7e,-88,0000fd6f-0000-1000-8000-00805f9b34fb
62,53:0c:8a:5d:c2:f2,-84,
63,78:58:84:b0:18:1d,-86,
64,7a:f6:cc:3b:69:4c,-87,
65,5f:e5:4c:0a:8c:43,-88,
66,57:14:9c:7b:48:fd,-91,
67,79:a7:ce:ff:18:83,-93,
68,17:e3:94:84:70:73,-90,0000fd6f-0000-1000-8000-00805f9b34fb
69,02:8e:38:9c:62:8b,-84,0000fd6f-0000-1000-8000-00805f9b34fb
70,2c:af:ff:6f:6f:bc,-94,
71,7c:7b:ca:57:41:56,-87,
72,6d:f8:b0:c0:4b:14,-85,
73,0f:65:2a:bc:18:5c,-83,0000fd6f-0000-1000-8000-00805f9b34fb
74,4c:07:55:e6:fc:ac,-89,
75,7e:6c:62:49:6d:33,-88,
76,44:39:c1:f0:32:66,-92,
77,43:62:9f:15:72:ad,-85,
78,f8:85:53:83:da:08,-84,
79,38:e9:51:d1:1a:8b,-90,
80,6a:c9:79:ca:4a:89,-88,
81,63:42:55:8d:4b:c9,-91,
82,3f:4d:5c:81:c0:81,-92,0000fd6f-0000-1000-8000-00805f9b34fb
83,51:3d:4f:77:3f:51,-92,
84,68:c9:e5:d2:ae:f7,-91,
85,62:91:a8:81:29:16,-90,
86,45:b8:ef:fa:96:5e,-89,
87,10:10:77:82:a0:04,-87,0000fd6f-0000-1000-8000-00805f9b34fb
88,66:67:49:70:d0:e2,-88,
89,12:13:00:a5:03:94,-87,0000fd6f-0000-1000-8000-00805f9b34fb
90,65:17:7a:98:82:02,-89,
91,57:be:ff:7a:7a:5e,-88,
92,76:87:e9:16:65:d2,-97,
93,0e:9a:9b:ec:10:77,-93,0000fd6f-0000-1000-8000-00805f9b34fb
94,22:1e:bf:19:7c:52,-91,
