,address,rssi,uuid
0,00:a0:50:52:f3:a8,-67,
1,79:6a:8c:97:84:38,-93,
2,7c:df:be:e8:a2:74,-88,
3,74:8a:41:53:9a:e5,-91,
4,7b:b5:68:7a:93:9e,-96,
5,28:11:a5:cb:cf:bd,-85,
6,5b:5d:10:09:69:81,-84,
7,42:02:a3:d0:32:7e,-95,
8,65:88:0c:a4:5a:2c,-95,
9,50:1d:03:6d:23:70,-93,
10,7d:a7:b7:b7:b7:fd,-90,
11,f3:85:80:87:df:89,-93,
12,65:68:17:87:aa:61,-87,
13,06:21:8b:55:2b:62,-87,0000fd6f-0000-1000-8000-00805f9b34fb
14,6d:3e:b5:5d:45:5c,-91,
15,28:11:a5:cb:f2:58,-83,
16,10:75:62:68:ac:50,-95,0000fd6f-0000-1000-8000-00805f9b34fb
17,6d:5d:35:71:e5:de,-86,
18,3a:7f:e2:02:f8:92,-98,
19,07:de:e0:e0:2c:3c,-92,0000fd6f-0000-1000-8000-00805f9b34fb
20,14:88:50:61:75:81,-90,0000fd6f-0000-1000-8000-00805f9b34fb
21,17:21:4a:78:8f:5e,-90,0000fd6f-0000-1000-8000-00805f9b34fb
22,d4:36:39:ba:bf:4c,-97,
23,5b:04:b1:28:54:a6,-96,
