,address,rssi,uuid
0,2e:07:ae:f0:93:e9,-73,0000fd6f-0000-1000-8000-00805f9b34fb
1,7a:3e:d1:d5:aa:36,-96,
2,6a:a0:5e:75:57:fc,-84,
3,00:a0:50:52:f3:a8,-67,
4,51:a1:4e:7d:4a:f5,-59,
5,7c:5a:b4:70:32:d5,-74,
6,5d:f9:e5:21:fb:1d,-69,
7,51:d0:15:82:f6:0e,-53,
8,6d:81:91:78:68:03,-75,
9,4c:05:c7:36:66:d8,-79,
10,76:74:cf:6c:a1:69,-72,
11,6e:09:8b:3b:17:5f,-90,
12,32:27:43:75:f8:87,-82,0000fd6f-0000-1000-8000-00805f9b34fb
13,47:6e:d1:23:a0:43,-98,
14,13:72:9e:f8:60:b4,-71,0000fd6f-0000-1000-8000-00805f9b34fb
15,2c:bf:7b:9f:6b:fd,-82,0000fd6f-0000-1000-8000-00805f9b34fb
16,5e:cc:8f:2a:55:ae,-72,
17,42:b8:72:d7:86:07,-76,
18,ed:1c:0b:66:82:01,-89,
19,43:4f:5e:19:ba:bf,-93,
20,56:e0:77:e9:c7:20,-100,
21,41:b0:13:e8:8a:81,-94,
22,65:75:51:b5:e1:59,-94,
23,55:df:5b:3e:60:d4,-85,
24,7d:5e:42:cc:e5:dd,-100,
