,address,rssi,uuid
0,00:a0:50:52:f3:a8,-75,
1,47:fb:7d:69:5d:12,-90,
2,00:a0:50:1d:4a:95,-92,
3,6f:03:5a:5c:c4:d6,-79,
4,5f:d6:fd:a6:02:41,-74,
5,56:3a:4f:4d:60:02,-92,
6,52:6c:91:e9:20:60,-96,
7,15:08:1a:8a:26:6f,-75,
8,39:f4:a4:be:8b:ff,-76,0000fd6f-0000-1000-8000-00805f9b34fb
9,4e:a2:fb:75:fd:3f,-73,
10,0b:7e:e5:83:a3:56,-78,0000fd6f-0000-1000-8000-00805f9b34fb
11,65:8a:33:34:b1:2f,-77,
12,61:d7:79:80:f7:fe,-89,
13,24:1a:30:80:1a:e0,-85,
14,1d:af:13:ad:40:48,-80,
15,19:9e:75:fd:9e:5e,-93,
16,64:37:fa:03:3f:9d,-85,
17,4f:f6:0a:81:9e:be,-86,
18,25:8f:f3:16:36:69,-86,
19,58:2f:af:ad:d8:9f,-79,
20,03:e3:15:1f:e1:d1,-90,0000fd6f-0000-1000-8000-00805f9b34fb
21,74:04:9b:fa:b9:39,-73,
22,0c:f7:93:7c:4b:d6,-82,0000fd6f-0000-1000-8000-00805f9b34fb
23,70:d4:7d:d7:75:b5,-87,
24,75:f8:ff:bd:58:6d,-85,
25,4a:0b:37:d2:d8:46,-94,
26,21:83:b4:d4:00:66,-80,0000fd6f-0000-1000-8000-00805f9b34fb
27,33:ce:16:6a:98:a2,-94,
28,09:df:15:f4:ee:e8,-92,
29,03:f4:f2:49:fd:e5,-93,0000fd6f-0000-1000-8000-00805f9b34fb
30,66:97:94:93:07:da,-95,
31,10:77:be:6b:ec:6c,-91,
32,58:d0:66:1b:06:c2,-85,
33,1f:80:1e:81:64:5f,-90,
34,5d:d6:66:a9:4a:66,-89,
35,13:3c:e8:45:3a:3a,-94,
36,4f:86:6a:5c:e3:84,-96,
37,4c:d7:f2:45:5d:80,-86,
38,09:4d:7d:8a:69:60,-94,0000fd6f-0000-1000-8000-00805f9b34fb
39,6b:b5:60:5e:65:e8,-97,
40,6d:0d:10:cc:ee:4d,-85,
41,4a:2a:b7:b3:89:7f,-89,
42,47:ae:25:4b:d0:60,-80,
43,5c:4c:fd:6a:85:38,-85,
44,47:c5:57:9d:06:ee,-82,
45,55:4d:4b:70:34:c3,-92,
46,7d:9b:1f:ca:00:75,-91,
47,6c:ab:ed:bc:03:b8,-94,
48,5b:38:da:e5:f2:c7,-82,
49,7a:02:41:83:08:f3,-94,
50,49:af:e8:6b:05:f1,-91,
51,78:80:56:a6:7d:00,-93,
52,18:2e:8c:53:ca:61,-87,0000fd6f-0000-1000-8000-00805f9b34fb
53,7f:1e:8d:af:f0:a1,-92,
54,4a:e7:61:61:87:db,-90,
55,3d:96:5b:2a:44:bf,-96,
56,45:4f:02:17:af:b0,-89,
57,13:4f:27:40:0c:00,-93,0000fd6f-0000-1000-8000-00805f9b34fb
58,0f:d5:b8:d1:a1:5a,-90,
59,2d:57:cd:c6:4d:e0,-86,0000fd6f-0000-1000-8000-00805f9b34fb
60,59:a7:21:7b:d9:5b,-95,
61,5f:f3:43:15:f0:a7,-92,
62,ec:ab:0b:4e:cf:6a,-95,
63,5e:09:34:98:34:bd,-97,
64,3b:6a:94:15:b6:ab,-96,0000fd6f-0000-1000-8000-00805f9b34fb
