20210704095718,34.683123333333334,135.84320166666666
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-67,null
1,4b:de:ab:27:07:78,-69,null
2,4e:6d:28:0a:43:48,-37,null
3,6a:85:70:ee:75:44,-97,null
4,5c:31:3e:04:ec:71,-100,null
5,65:65:48:e1:08:c5,-93,null
