20210704094931,34.68426,135.83824666666666
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-78,null
1,60:32:aa:b4:fe:bc,-54,null
2,30:cc:97:c6:44:f9,-55,0000fd6f-0000-1000-8000-00805f9b34fb
3,46:9e:f1:4a:cc:99,-90,null
4,4f:bd:c2:88:17:bb,-71,null
5,4b:de:ab:27:07:78,-63,null
6,6b:7e:45:cc:9f:be,-100,null
7,7b:fe:04:d9:bd:6e,-99,null
