,address,rssi,uuid
0,60:86:03:7c:b3:2c,-89,
1,00:a0:50:52:f3:a8,-65,
2,43:8a:a2:64:78:ab,-82,
3,50:64:3f:63:29:8a,-89,
4,76:01:6c:78:a3:26,-93,
5,5e:a2:a2:b5:f5:cf,-94,
6,7b:13:f0:aa:e1:fc,-85,
7,63:e1:98:b9:a7:00,-89,
8,5a:8f:36:6e:a4:db,-95,
9,79:f9:6a:a2:58:b7,-91,0000fd6f-0000-1000-8000-00805f9b34fb
10,a0:c4:a5:02:d7:cc,-94,
11,2e:8e:e4:f0:fa:21,-93,0000fd6f-0000-1000-8000-00805f9b34fb
12,31:14:a7:55:1c:66,-85,0000fd6f-0000-1000-8000-00805f9b34fb
13,2f:e7:88:2d:17:7d,-80,0000fd6f-0000-1000-8000-00805f9b34fb
14,06:d9:a9:33:71:4e,-94,0000fd6f-0000-1000-8000-00805f9b34fb
