20201221173159,34.71112333333333,135.728445
,adress,rssi,uuid
0,00:a0:50:11:96:4a,-67,null
1,f8:e9:c8:8a:cb:f6,-63,null
2,c0:14:41:21:5b:a4,-53,null
3,71:f5:24:7d:d9:8b,-47,null
4,28:24:29:b8:f3:f7,-44,0000fd6f-0000-1000-8000-00805f9b34fb
