20201221171627,34.723411666666664,135.71036833333332
,adress,rssi,uuid
0,00:a0:50:11:42:cc,-73,null
1,c0:14:41:21:5b:a4,-39,null
2,55:93:24:9a:38:41,-47,null
3,0f:d4:b0:aa:26:27,-60,0000fd6f-0000-1000-8000-00805f9b34fb
4,43:ac:4f:4b:bb:67,-60,null
5,3f:fd:eb:d8:5b:32,-48,0000fd6f-0000-1000-8000-00805f9b34fb
6,65:84:26:26:66:c0,-95,null
7,4e:55:64:c2:1e:4f,-93,null
