20201221145049,34.716885,135.78292166666665
,adress,rssi,uuid
0,0e:66:bd:c0:f4:53,-32,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:53:45:e7,-75,null
2,69:74:32:e2:0e:86,-31,null
3,18:90:7b:f9:16:c6,-95,null
4,73:2a:5d:2d:6c:41,-93,null
