20201221145921,34.716245,135.754455
,adress,rssi,uuid
0,00:a0:50:53:45:e7,-79,null
1,65:08:aa:48:12:ab,-53,null
2,7a:a6:a2:bc:46:6f,-66,null
3,7c:12:e7:2d:f8:d9,-60,null
4,26:0c:ef:d8:fe:6e,-70,0000fd6f-0000-1000-8000-00805f9b34fb
5,76:02:aa:19:88:10,-68,null
