20201221175438,34.695818333333335,135.72424166666667
,adress,rssi,uuid
0,00:a0:50:c4:2a:98,-81,null
1,58:24:0f:fb:f5:a2,-35,null
2,34:69:d5:30:e7:92,-39,0000fd6f-0000-1000-8000-00805f9b34fb
3,c0:14:41:21:5b:a4,-52,null
4,2a:c4:d9:52:b4:73,-97,0000fd6f-0000-1000-8000-00805f9b34fb
