20201221112141,34.704255,135.75030166666667
,adress,rssi,uuid
0,00:a0:50:d6:54:5d,-77,null
1,2d:56:ba:80:2f:f9,-51,0000fd6f-0000-1000-8000-00805f9b34fb
2,70:35:5d:80:6d:e0,-49,null
3,1a:70:36:bf:27:dc,-94,0000fd6f-0000-1000-8000-00805f9b34fb
4,d8:45:9f:b9:05:64,-96,null
