20201221175219,34.69421,135.72088333333335
,adress,rssi,uuid
0,34:69:d5:30:e7:92,-43,0000fd6f-0000-1000-8000-00805f9b34fb
1,c0:14:41:21:5b:a4,-54,null
2,00:a0:50:c4:2a:98,-69,null
3,58:24:0f:fb:f5:a2,-37,null
