20201221120436,34.71232166666667,135.75036
,adress,rssi,uuid
0,00:a0:50:53:37:09,-72,null
1,59:2f:88:0e:a5:d8,-43,null
2,1f:8c:d5:fe:e6:cc,-46,0000fd6f-0000-1000-8000-00805f9b34fb
