20201221120324,34.680346666666665,135.78862
,adress,rssi,uuid
0,51:53:e8:57:a0:d7,-97,null
1,00:a0:50:11:41:59,-77,null
2,60:7a:74:68:56:16,-20,null
3,1a:f5:ab:a9:3f:73,-34,0000fd6f-0000-1000-8000-00805f9b34fb
4,4b:54:88:90:7b:fa,-86,null
5,78:47:10:da:48:95,-97,null
6,34:d1:ef:1a:e6:3f,-93,0000fd6f-0000-1000-8000-00805f9b34fb
