20201221025929,34.73276333333333,135.73324166666666
,adress,rssi,uuid
0,74:34:a2:de:82:d1,-60,null
1,15:fc:eb:cc:d3:6b,-57,0000fd6f-0000-1000-8000-00805f9b34fb
2,c7:63:6b:d2:ea:2f,-95,null
3,24:9a:37:0a:d0:25,-98,null
4,57:e8:3c:3b:31:98,-105,null
