20201221073604,34.71711333333333,135.76976
,adress,rssi,uuid
0,00:a0:50:52:f3:95,-69,null
1,6d:d3:c4:58:e6:66,-92,null
2,10:b6:e2:01:63:9a,-45,0000fd6f-0000-1000-8000-00805f9b34fb
3,5d:ef:17:26:ce:2a,-43,null
4,20:a5:e0:e4:1e:41,-93,0000fd6f-0000-1000-8000-00805f9b34fb
5,5f:b0:84:25:cb:17,-87,null
