20201221025843,34.73278333333333,135.73321
,adress,rssi,uuid
0,15:fc:eb:cc:d3:6b,-46,0000fd6f-0000-1000-8000-00805f9b34fb
1,74:34:a2:de:82:d1,-46,null
2,59:8e:a0:49:f8:c2,-54,null
