20201221121038,34.665261666666666,135.78526
,adress,rssi,uuid
0,00:a0:50:11:41:59,-76,null
1,45:25:01:ee:80:67,-15,null
2,2c:5f:69:b9:e0:da,-15,0000fd6f-0000-1000-8000-00805f9b34fb
