20201221080540,34.70590833333333,135.770405
,adress,rssi,uuid
0,00:a0:50:1d:71:20,-67,null
1,3e:b0:1b:b1:83:79,-65,0000fd6f-0000-1000-8000-00805f9b34fb
2,09:54:c0:a3:73:5d,-46,0000fd6f-0000-1000-8000-00805f9b34fb
3,4c:32:3a:a8:3e:85,-47,null
4,56:06:10:9f:cd:b2,-93,null
5,42:7c:43:19:53:b7,-90,null
6,40:65:9d:a9:88:b2,-95,null
