20201221073737,34.717953333333334,135.76998333333333
,adress,rssi,uuid
0,10:b6:e2:01:63:9a,-43,0000fd6f-0000-1000-8000-00805f9b34fb
1,00:a0:50:52:f3:95,-72,null
2,5d:ef:17:26:ce:2a,-41,null
3,4f:54:48:f1:91:b1,-96,null
4,77:84:fc:6f:9f:f9,-91,0000fd6f-0000-1000-8000-00805f9b34fb
5,7d:b1:82:f4:50:9f,-97,null
6,61:b4:3a:77:6b:96,-94,null
7,51:30:07:51:85:89,-99,null
