20201221080556,34.70654833333333,135.76992833333333
,adress,rssi,uuid
0,00:a0:50:1d:71:20,-72,null
1,3e:b0:1b:b1:83:79,-57,0000fd6f-0000-1000-8000-00805f9b34fb
2,4c:32:3a:a8:3e:85,-54,null
3,09:54:c0:a3:73:5d,-53,0000fd6f-0000-1000-8000-00805f9b34fb
