20201221102756,34.691718333333334,135.82557166666666
,adress,rssi,uuid
0,e0:fa:d4:80:9d:3a,-91,null
1,00:a0:50:53:1a:a7,-70,null
2,6a:7e:6c:ca:a5:e5,-28,null
3,21:ce:68:03:e3:32,-28,0000fd6f-0000-1000-8000-00805f9b34fb
4,48:5e:e9:07:fb:50,-96,null
