20201221025129,34.724878333333336,135.72068166666668
,adress,rssi,uuid
0,59:8e:a0:49:f8:c2,-50,null
1,f0:79:60:1d:40:f3,-58,null
2,50:32:37:8d:12:eb,-94,null
3,74:34:a2:de:82:d1,-38,null
4,15:fc:eb:cc:d3:6b,-63,0000fd6f-0000-1000-8000-00805f9b34fb
5,27:78:ca:97:0f:f6,-93,null
