20201221162259,34.60709,135.72550333333334
,adress,rssi,uuid
0,00:a0:50:e8:28:a8,-76,null
1,6a:53:2e:c2:39:c4,-58,null
2,14:c6:53:3f:dd:e2,-43,0000fd6f-0000-1000-8000-00805f9b34fb
3,55:9f:4b:aa:47:e2,-44,null
4,4d:f4:9b:d7:f3:6a,-92,null
5,7b:37:06:36:fe:cb,-88,null
6,61:3f:e3:4d:41:54,-91,null
