20201221123136,34.64044166666667,135.77270666666666
,adress,rssi,uuid
0,00:a0:50:11:41:59,-82,null
1,74:e4:bb:0f:8f:66,-34,null
2,3c:df:9a:14:28:30,-34,0000fd6f-0000-1000-8000-00805f9b34fb
3,d5:a8:5f:ef:25:df,-83,null
