20201221150949,34.57414333333333,135.71463666666668
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-68,null
1,7e:ca:43:46:f2:98,-87,null
2,1a:a6:ed:b2:56:db,-57,0000fd6f-0000-1000-8000-00805f9b34fb
3,68:52:1b:fd:45:d9,-61,null
