20201221101532,34.69437166666667,135.79547333333332
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-69,null
1,6a:7e:6c:ca:a5:e5,-58,null
2,06:90:19:a6:13:33,-76,0000fd6f-0000-1000-8000-00805f9b34fb
3,21:ce:68:03:e3:32,-50,0000fd6f-0000-1000-8000-00805f9b34fb
4,7e:14:88:87:a2:83,-90,null
5,f6:3b:01:aa:f6:b4,-91,null
6,00:91:76:ba:ac:2f,-97,0000fd6f-0000-1000-8000-00805f9b34fb
