20201221162651,34.608955,135.73258333333334
,adress,rssi,uuid
0,00:a0:50:e8:28:a8,-75,null
1,6c:09:1f:6b:43:8c,-48,null
2,6a:53:2e:c2:39:c4,-65,null
3,28:9c:ed:90:4a:82,-44,0000fd6f-0000-1000-8000-00805f9b34fb
4,3f:08:5f:65:fb:e9,-96,null
5,15:9a:15:53:24:8f,-91,null
6,6c:05:f4:8b:2d:94,-93,null
