20201221080454,34.705893333333336,135.772435
,adress,rssi,uuid
0,00:a0:50:1d:71:20,-65,null
1,3e:b0:1b:b1:83:79,-52,0000fd6f-0000-1000-8000-00805f9b34fb
2,4c:32:3a:a8:3e:85,-45,null
3,09:54:c0:a3:73:5d,-43,0000fd6f-0000-1000-8000-00805f9b34fb
