20201221185843,34.69398,135.80291666666668
,adress,rssi,uuid
0,40:f7:b7:e1:f6:a6,-72,null
1,00:a0:50:53:1a:62,-72,null
2,33:e2:73:69:63:0e,-60,0000fd6f-0000-1000-8000-00805f9b34fb
3,02:5f:f5:af:17:ad,-54,0000fd6f-0000-1000-8000-00805f9b34fb
4,7d:c7:e7:96:f2:63,-56,null
5,63:f4:ed:78:6c:f4,-89,null
6,cd:98:41:1a:5b:ea,-96,null
