20201221120936,34.665308333333336,135.78440333333333
,adress,rssi,uuid
0,00:a0:50:11:41:59,-78,null
1,45:25:01:ee:80:67,-23,null
2,2c:5f:69:b9:e0:da,-23,0000fd6f-0000-1000-8000-00805f9b34fb
3,48:2c:5e:7a:78:73,-91,null
