20201221124605,34.615451666666665,135.74347833333334
,adress,rssi,uuid
0,00:a0:50:11:41:59,-74,null
1,0d:89:44:7d:68:70,-19,0000fd6f-0000-1000-8000-00805f9b34fb
2,4e:7c:da:18:68:8a,-29,null
