20201221024242,34.73283166666667,135.73278666666667
,adress,rssi,uuid
0,59:8e:a0:49:f8:c2,-49,null
1,42:98:b3:09:17:2a,-44,null
2,09:68:82:b7:0d:b1,-45,0000fd6f-0000-1000-8000-00805f9b34fb
