20201221123733,34.632976666666664,135.766855
,adress,rssi,uuid
0,69:89:e1:82:ec:3f,-95,null
1,00:a0:50:11:41:59,-71,null
2,4e:7c:da:18:68:8a,-27,null
3,0d:89:44:7d:68:70,-28,0000fd6f-0000-1000-8000-00805f9b34fb
4,4e:25:fe:38:ce:2b,-94,null
5,5c:ab:ad:0d:51:8f,-95,null
6,71:8c:6a:af:14:6c,-93,null
7,46:e0:a7:ee:6f:77,-93,null
