20201221083640,34.71409,135.770365
,adress,rssi,uuid
0,00:a0:50:53:37:61,-65,null
1,5f:f1:50:0c:8b:e2,-55,null
2,00:db:f4:af:69:bf,-49,0000fd6f-0000-1000-8000-00805f9b34fb
3,02:74:f8:8f:31:a6,-67,0000fd6f-0000-1000-8000-00805f9b34fb
4,f8:df:15:e3:9e:17,-98,null
