20201221124039,34.63039333333333,135.76090666666667
,adress,rssi,uuid
0,00:a0:50:11:41:59,-82,null
1,0d:89:44:7d:68:70,-34,0000fd6f-0000-1000-8000-00805f9b34fb
2,4e:7c:da:18:68:8a,-31,null
3,53:b8:22:7d:72:4f,-73,null
4,60:c6:76:42:bd:16,-100,null
5,65:fd:76:61:b5:b1,-97,null
6,61:ad:ef:0f:5b:c0,-91,null
