20201221123238,34.63619666666666,135.770245
,adress,rssi,uuid
0,74:e4:bb:0f:8f:66,-32,null
1,3c:df:9a:14:28:30,-28,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:11:41:59,-81,null
