20201221101618,34.694266666666664,135.79825166666666
,adress,rssi,uuid
0,00:a0:50:53:1a:a7,-73,null
1,6a:7e:6c:ca:a5:e5,-46,null
2,18:53:84:f3:53:d4,-92,0000fd6f-0000-1000-8000-00805f9b34fb
3,21:ce:68:03:e3:32,-54,0000fd6f-0000-1000-8000-00805f9b34fb
