20201221072952,34.70563166666667,135.77078333333333
,adress,rssi,uuid
0,00:a0:50:52:f3:95,-72,null
1,2b:f1:64:3b:b6:e0,-55,0000fd6f-0000-1000-8000-00805f9b34fb
2,70:61:05:70:fb:e7,-56,null
3,41:a5:67:f5:65:1a,-52,null
4,09:bc:4b:b0:bf:f7,-40,0000fd6f-0000-1000-8000-00805f9b34fb
5,05:5e:23:6a:46:45,-95,0000fd6f-0000-1000-8000-00805f9b34fb
