20201221080846,34.71085166666667,135.77024166666666
,adress,rssi,uuid
0,00:a0:50:1d:71:20,-71,null
1,5a:66:3a:db:04:e6,-91,null
2,09:54:c0:a3:73:5d,-42,0000fd6f-0000-1000-8000-00805f9b34fb
3,74:cb:30:9e:0d:b6,-94,null
4,67:c4:9e:7c:3c:36,-96,null
5,4c:32:3a:a8:3e:85,-48,null
