20201221122712,34.65233666666666,135.77445666666668
,adress,rssi,uuid
0,00:a0:50:11:41:59,-77,null
1,54:f5:06:c1:0e:9f,-58,null
2,3c:df:9a:14:28:30,-23,0000fd6f-0000-1000-8000-00805f9b34fb
3,74:e4:bb:0f:8f:66,-24,null
4,53:47:c4:49:67:88,-90,null
5,58:e6:4f:64:c6:05,-94,null
6,43:19:6d:7d:44:6a,-92,null
