20201221123442,34.63463333333333,135.76661000000001
,adress,rssi,uuid
0,00:a0:50:11:41:59,-76,null
1,74:e4:bb:0f:8f:66,-45,null
2,3c:df:9a:14:28:30,-44,0000fd6f-0000-1000-8000-00805f9b34fb
3,7f:6c:49:f0:f6:96,-89,null
4,0d:71:6b:d3:0d:e6,-89,null
5,2c:41:a1:de:83:79,-99,null
6,12:ca:76:0a:ca:69,-93,null
