20201221083726,34.712465,135.77044166666667
,adress,rssi,uuid
0,00:a0:50:53:37:61,-80,null
1,78:48:33:b2:6e:b1,-49,null
2,00:db:f4:af:69:bf,-49,0000fd6f-0000-1000-8000-00805f9b34fb
3,5f:f1:50:0c:8b:e2,-72,null
4,02:74:f8:8f:31:a6,-65,0000fd6f-0000-1000-8000-00805f9b34fb
5,43:3b:0f:24:11:6e,-89,null
