20201221150351,34.559595,135.71963333333332
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-72,null
1,1a:a6:ed:b2:56:db,-58,0000fd6f-0000-1000-8000-00805f9b34fb
2,68:52:1b:fd:45:d9,-46,null
