20201221151443,34.576798333333336,135.724665
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-77,null
1,1a:a6:ed:b2:56:db,-50,0000fd6f-0000-1000-8000-00805f9b34fb
2,00:a0:50:52:e1:5b,-87,null
3,68:52:1b:fd:45:d9,-44,null
4,66:7d:54:8e:ec:45,-90,null
5,60:d7:83:3c:41:cc,-97,null
