20201221124023,34.63039333333333,135.76090666666667
,adress,rssi,uuid
0,00:a0:50:11:41:59,-72,null
1,4e:7c:da:18:68:8a,-26,null
2,53:b8:22:7d:72:4f,-74,null
3,61:ad:ef:0f:5b:c0,-89,null
4,43:75:78:0e:33:44,-87,null
5,60:c6:76:42:bd:16,-93,null
6,0d:89:44:7d:68:70,-34,0000fd6f-0000-1000-8000-00805f9b34fb
7,c0:00:00:02:0b:a4,-90,null
