20201221151356,34.57588833333333,135.72374
,adress,rssi,uuid
0,00:a0:50:2d:33:88,-76,null
1,1a:a6:ed:b2:56:db,-43,0000fd6f-0000-1000-8000-00805f9b34fb
2,68:52:1b:fd:45:d9,-45,null
3,0f:4f:ab:aa:97:7a,-98,null
4,1d:c8:8d:56:f8:33,-94,0000fd6f-0000-1000-8000-00805f9b34fb
