20201221190016,34.69430666666667,135.79577333333333
,adress,rssi,uuid
0,00:a0:50:53:1a:62,-76,null
1,33:e2:73:69:63:0e,-58,0000fd6f-0000-1000-8000-00805f9b34fb
2,02:5f:f5:af:17:ad,-49,0000fd6f-0000-1000-8000-00805f9b34fb
3,40:f7:b7:e1:f6:a6,-69,null
4,46:92:4b:a9:a3:57,-83,null
5,7a:68:1a:e9:43:84,-53,null
6,7d:c7:e7:96:f2:63,-48,null
