20201221123600,34.634845,135.76636666666667
,adress,rssi,uuid
0,74:e4:bb:0f:8f:66,-28,null
1,00:a0:50:11:41:59,-78,null
2,3c:df:9a:14:28:30,-34,0000fd6f-0000-1000-8000-00805f9b34fb
3,62:a6:f7:1a:c1:f0,-91,null
4,7f:6c:49:f0:f6:96,-92,null
