20201221024705,34.72881,135.72773666666666
,adress,rssi,uuid
0,42:98:b3:09:17:2a,-30,null
1,59:8e:a0:49:f8:c2,-49,null
2,f0:79:60:1d:40:f3,-47,null
3,09:68:82:b7:0d:b1,-36,0000fd6f-0000-1000-8000-00805f9b34fb
4,75:20:d8:13:a1:69,-93,null
