20210701164250,34.693216666666665,135.78276166666666
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-67,null
1,71:44:42:9a:5d:5a,-87,null
2,72:31:7e:e7:15:4e,-89,null
3,6f:a4:75:2d:5f:30,-88,null
4,2b:8d:a7:7c:f1:e3,-79,0000fd6f-0000-1000-8000-00805f9b34fb
5,4b:f9:d5:71:60:57,-75,null
6,69:f0:b2:f9:ed:b6,-37,null
7,64:70:23:c0:c3:06,-75,null
8,4a:35:19:2f:f5:83,-97,null
9,67:c8:f8:b8:d2:d1,-87,null
10,ac:12:2f:4f:36:a8,-61,null
11,67:aa:73:1a:c6:9c,-88,null
12,26:b1:74:f4:2b:94,-91,0000fd6f-0000-1000-8000-00805f9b34fb
13,55:58:40:ba:48:30,-52,null
14,7d:56:4a:be:74:d0,-83,null
15,7d:9a:54:bc:bd:5c,-92,null
16,3c:9a:81:3d:ce:2c,-91,0000fd6f-0000-1000-8000-00805f9b34fb
17,63:38:06:ea:cd:ce,-90,null
18,37:9b:0d:af:7f:61,-93,0000fd6f-0000-1000-8000-00805f9b34fb
19,5e:41:b9:9d:10:70,-97,null
20,5a:78:cf:16:32:7d,-86,null
21,7a:37:ed:99:43:8e,-91,null
22,d4:36:39:ba:c1:d3,-98,null
23,6a:43:2a:9f:e1:1f,-87,null
24,ac:12:2f:53:2f:84,-88,null
25,6f:96:a1:da:9e:70,-92,null
26,2a:61:83:55:a2:69,-91,0000fd6f-0000-1000-8000-00805f9b34fb
27,64:5f:72:10:03:2d,-88,null
28,04:c2:35:45:d4:67,-87,null
29,59:ed:3c:c4:e1:cd,-89,null
30,7e:ab:22:28:e9:a7,-93,null
31,6d:9d:5c:c6:da:e8,-96,null
32,7f:ae:42:36:b5:8d,-95,null
33,43:4c:f2:f7:c1:16,-88,null
34,6c:e6:46:13:69:cd,-92,null
35,5e:a0:3e:36:eb:a2,-94,null
36,04:4a:e2:48:ab:8d,-90,0000fd6f-0000-1000-8000-00805f9b34fb
37,8c:85:80:5a:dc:96,-96,null
38,2f:f6:f8:c5:7f:93,-90,0000fd6f-0000-1000-8000-00805f9b34fb
39,7b:b1:5c:10:0b:32,-95,null
40,1c:ae:61:5f:43:ab,-95,null
41,28:11:a5:cb:f2:58,-95,null
42,02:07:3a:78:35:98,-94,0000fd6f-0000-1000-8000-00805f9b34fb
43,07:85:84:88:0b:8b,-97,0000fd6f-0000-1000-8000-00805f9b34fb
