20210701171555,34.685073333333335,135.83934666666667
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-62,null
1,45:3d:fb:96:85:95,-89,null
2,72:90:70:86:45:8b,-44,null
3,14:b1:a8:f1:1e:bd,-96,0000fd6f-0000-1000-8000-00805f9b34fb
4,55:1f:59:79:0b:69,-92,0000fd6f-0000-1000-8000-00805f9b34fb
