20210701155349,34.68177166666667,135.84617
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-64,null
1,60:90:b1:da:e9:f2,-73,0000fd6f-0000-1000-8000-00805f9b34fb
2,28:ed:e0:d2:49:fa,-83,null
3,40:21:59:e1:21:34,-91,null
4,57:ca:0c:ae:d9:4f,-84,0000fd6f-0000-1000-8000-00805f9b34fb
5,7a:98:b8:3b:fc:80,-96,null
6,6d:4a:e3:d0:e8:95,-56,null
