20210701172325,34.68169833333333,135.84613333333334
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-89,null
1,00:a0:50:53:77:0c,-64,null
2,45:3d:fb:96:85:95,-79,null
3,59:a1:ae:c1:8c:eb,-42,null
4,55:1f:59:79:0b:69,-85,0000fd6f-0000-1000-8000-00805f9b34fb
5,10:98:c3:e7:ed:a5,-97,null
