20210701154125,34.68410333333333,135.8382
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-76,null
1,56:ba:ba:ab:6b:46,-89,null
2,6d:9e:df:57:6b:a5,-67,null
3,48:0d:e6:76:75:a1,-97,null
