20210701155058,34.682265,135.846075
,adress,rssi,uuid
0,28:ed:e0:d2:49:fa,-79,null
1,00:a0:50:53:77:0c,-60,null
2,4c:6e:8b:03:55:31,-91,null
3,62:51:bc:04:a6:18,-89,null
4,6d:4a:e3:d0:e8:95,-84,null
