20210701172718,34.683033333333334,135.842865
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-76,null
1,47:f5:d8:3a:9f:b0,-94,0000fd6f-0000-1000-8000-00805f9b34fb
2,59:a1:ae:c1:8c:eb,-44,null
3,67:2b:78:5f:85:23,-86,null
