20210701172106,34.68293666666667,135.84578166666665
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-75,null
1,55:1f:59:79:0b:69,-93,0000fd6f-0000-1000-8000-00805f9b34fb
2,45:3d:fb:96:85:95,-86,null
3,59:a1:ae:c1:8c:eb,-37,null
