20210701112707,34.683166666666665,135.84233833333334
,adress,rssi,uuid
0,00:a0:50:53:77:0c,-70,null
1,70:f9:b6:5c:fe:ff,-44,null
2,0c:4e:0e:ce:46:94,-95,0000fd6f-0000-1000-8000-00805f9b34fb
